c2;c3;NameAuto;c4;c4o;c5;c5m;c6;c6a;c7;c8;c8_o;ListVehicles;PARENT_KEY;KEY;Fexp
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:1057277f-a5fc-40b1-a173-5d320cc3c30d;uuid:1057277f-a5fc-40b1-a173-5d320cc3c30d/accepted/C/C.1/vehicles[1];244,31
1;A;Automóvil;1;;1;11001;2;1;2008;1;;Vehículo No. 1: Automóvil (2008);uuid:c9b097ff-085b-455a-be3b-af0f1dc3683c;uuid:c9b097ff-085b-455a-be3b-af0f1dc3683c/accepted/C/C.1/vehicles[1];206,68
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:30fc1496-5fdf-4dcb-9b75-11911b432d9d;uuid:30fc1496-5fdf-4dcb-9b75-11911b432d9d/accepted/C/C.1/vehicles[1];245,86
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32;uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32/accepted/C/C.1/vehicles[1];17,31
2;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 2: Automóvil (2020);uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32;uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32/accepted/C/C.1/vehicles[2];17,31
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:33bf2a55-fc48-4e4c-a533-b918bc02ff9e;uuid:33bf2a55-fc48-4e4c-a533-b918bc02ff9e/accepted/C/C.1/vehicles[1];17,68
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:a65dc4c9-eeb9-495a-b611-98a31e41e18d;uuid:a65dc4c9-eeb9-495a-b611-98a31e41e18d/accepted/C/C.1/vehicles[1];43,57
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:c7d3ba62-ba1c-4e15-a0b1-9db14d09adbe;uuid:c7d3ba62-ba1c-4e15-a0b1-9db14d09adbe/accepted/C/C.1/vehicles[1];103,17
1;A;Automóvil;1;;2;5001;2;1;2016;1;;Vehículo No. 1: Automóvil (2016);uuid:4a25ae70-74d3-4227-b3fb-350d8cbe08bb;uuid:4a25ae70-74d3-4227-b3fb-350d8cbe08bb/accepted/C/C.1/vehicles[1];62,01
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:c9d01aab-dc8a-425b-8d48-7572ae117bf8;uuid:c9d01aab-dc8a-425b-8d48-7572ae117bf8/accepted/C/C.1/vehicles[1];138,68
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e;uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e/accepted/C/C.1/vehicles[1];242,45
2;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 2: Motocicleta (2015);uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e;uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e/accepted/C/C.1/vehicles[2];242,45
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:bcafdc82-6dd3-4bdd-a540-74e323babf76;uuid:bcafdc82-6dd3-4bdd-a540-74e323babf76/accepted/C/C.1/vehicles[1];209,02
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:59fa6c29-385c-4f60-b165-3bc014c00e6b;uuid:59fa6c29-385c-4f60-b165-3bc014c00e6b/accepted/C/C.1/vehicles[1];20,87
1;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 1: Motocicleta (2013);uuid:7416c534-4d09-40d1-9b8e-d994c1e780e3;uuid:7416c534-4d09-40d1-9b8e-d994c1e780e3/accepted/C/C.1/vehicles[1];145,39
1;A;Automóvil;1;;1;11001;2;6;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:5d838aa0-9e91-451c-ab58-cf5b3f1b5ea9;uuid:5d838aa0-9e91-451c-ab58-cf5b3f1b5ea9/accepted/C/C.1/vehicles[1];87,18
1;C;Pick Up/Van;1;;1;11001;2;1;2016;1;;Vehículo No. 1: Pick Up/Van (2016);uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726;uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726/accepted/C/C.1/vehicles[1];159,25
2;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 2: Motocicleta (2018);uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726;uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726/accepted/C/C.1/vehicles[2];159,25
1;E;Motocicleta;1;;;;2;8;2012;1;;Vehículo No. 1: Motocicleta (2012);uuid:ff9fda2f-c3b7-4a32-875f-54d805eaf630;uuid:ff9fda2f-c3b7-4a32-875f-54d805eaf630/accepted/C/C.1/vehicles[1];184,25
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30;uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30/accepted/C/C.1/vehicles[1];17,15
2;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 2: Motocicleta (2021);uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30;uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30/accepted/C/C.1/vehicles[2];17,15
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:f716199e-847d-4d2e-8e9c-f60c3290151d;uuid:f716199e-847d-4d2e-8e9c-f60c3290151d/accepted/C/C.1/vehicles[1];85,11
1;E;Motocicleta;1;;;;2;8;2012;1;;Vehículo No. 1: Motocicleta (2012);uuid:f2816cfe-41bd-47f2-aa8e-161d2c2b26fe;uuid:f2816cfe-41bd-47f2-aa8e-161d2c2b26fe/accepted/C/C.1/vehicles[1];17,46
1;A;Automóvil;1;;1;11001;2;1;2011;1;;Vehículo No. 1: Automóvil (2011);uuid:186a3e6a-8c11-4d80-96e2-52e3d9f45cf5;uuid:186a3e6a-8c11-4d80-96e2-52e3d9f45cf5/accepted/C/C.1/vehicles[1];17,60
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:8e064d28-bc48-495a-b1f2-23e75c0c02fb;uuid:8e064d28-bc48-495a-b1f2-23e75c0c02fb/accepted/C/C.1/vehicles[1];218,28
1;A;Automóvil;1;;1;11001;2;1;2006;1;;Vehículo No. 1: Automóvil (2006);uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce/accepted/C/C.1/vehicles[1];184,02
2;A;Automóvil;1;;2;5001;2;1;1998;1;;Vehículo No. 2: Automóvil (1998);uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce/accepted/C/C.1/vehicles[2];184,02
3;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 3: Automóvil (2010);uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce/accepted/C/C.1/vehicles[3];184,02
1;A;Automóvil;1;;1;11001;1;1;2005;1;;Vehículo No. 1: Automóvil (2005);uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8;uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8/accepted/C/C.1/vehicles[1];196,24
2;E;Motocicleta;1;;;;2;8;2012;1;;Vehículo No. 2: Motocicleta (2012);uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8;uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8/accepted/C/C.1/vehicles[2];196,24
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:cd6ab6b6-cb42-4143-929d-e4ef4ecddcad;uuid:cd6ab6b6-cb42-4143-929d-e4ef4ecddcad/accepted/C/C.1/vehicles[1];108,87
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:5d6d5c85-9a00-4b19-a994-c64258c633db;uuid:5d6d5c85-9a00-4b19-a994-c64258c633db/accepted/C/C.1/vehicles[1];17,61
1;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 1: Motocicleta (2013);uuid:29192953-40c8-4ad5-974f-7eedf0487def;uuid:29192953-40c8-4ad5-974f-7eedf0487def/accepted/C/C.1/vehicles[1];17,50
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:8f66507e-71f0-4d09-a0be-72a83c80f4cf;uuid:8f66507e-71f0-4d09-a0be-72a83c80f4cf/accepted/C/C.1/vehicles[1];145,08
1;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:1283bdf4-196e-4452-8a99-cc6e5eca44c5;uuid:1283bdf4-196e-4452-8a99-cc6e5eca44c5/accepted/C/C.1/vehicles[1];143,38
1;E;Motocicleta;1;;;;2;8;2011;1;;Vehículo No. 1: Motocicleta (2011);uuid:8b974db6-072c-4ae2-a7a9-835ce9d7bfef;uuid:8b974db6-072c-4ae2-a7a9-835ce9d7bfef/accepted/C/C.1/vehicles[1];147,02
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:cf38e5ee-ef02-45e7-961b-3ffdc0020d5d;uuid:cf38e5ee-ef02-45e7-961b-3ffdc0020d5d/accepted/C/C.1/vehicles[1];142,88
1;B;Campero/Camioneta;1;;1;11001;2;1;1994;1;;Vehículo No. 1: Campero/Camioneta (1994);uuid:42caf5d3-863f-4221-a454-f468fd08100a;uuid:42caf5d3-863f-4221-a454-f468fd08100a/accepted/C/C.1/vehicles[1];33,51
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720;uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720/accepted/C/C.1/vehicles[1];129,06
2;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 2: Motocicleta (2022);uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720;uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720/accepted/C/C.1/vehicles[2];129,06
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:e9196bc5-dd6a-45e8-9f67-22f184cce4ad;uuid:e9196bc5-dd6a-45e8-9f67-22f184cce4ad/accepted/C/C.1/vehicles[1];32,63
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:66bde202-0ac5-43e8-8d7a-14ff288558d7;uuid:66bde202-0ac5-43e8-8d7a-14ff288558d7/accepted/C/C.1/vehicles[1];17,96
1;A;Automóvil;1;;1;11001;2;1;2023;1;;Vehículo No. 1: Automóvil (2023);uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7;uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7/accepted/C/C.1/vehicles[1];154,49
2;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 2: Motocicleta (2023);uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7;uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7/accepted/C/C.1/vehicles[2];154,49
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:8ad5ba5d-ff2d-440e-b738-b6efda6e672e;uuid:8ad5ba5d-ff2d-440e-b738-b6efda6e672e/accepted/C/C.1/vehicles[1];33,42
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:563b2e8a-f911-48b2-bfe2-4a04d1eac425;uuid:563b2e8a-f911-48b2-bfe2-4a04d1eac425/accepted/C/C.1/vehicles[1];517,01
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:117a3f84-764f-4540-a478-c3389c839471;uuid:117a3f84-764f-4540-a478-c3389c839471/accepted/C/C.1/vehicles[1];250,02
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:a29eba26-1358-4abb-aec1-f681d8459f6e;uuid:a29eba26-1358-4abb-aec1-f681d8459f6e/accepted/C/C.1/vehicles[1];31,18
2;B;Campero/Camioneta;1;;1;11001;2;1;2010;1;;Vehículo No. 2: Campero/Camioneta (2010);uuid:a29eba26-1358-4abb-aec1-f681d8459f6e;uuid:a29eba26-1358-4abb-aec1-f681d8459f6e/accepted/C/C.1/vehicles[2];31,18
1;A;Automóvil;1;;1;25175;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:85019d5c-966f-46fb-b5ab-7513757e2a75;uuid:85019d5c-966f-46fb-b5ab-7513757e2a75/accepted/C/C.1/vehicles[1];30,31
1;B;Campero/Camioneta;1;;1;11001;1;6;2018;2;;Vehículo No. 1: Campero/Camioneta (2018);uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e;uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e/accepted/C/C.1/vehicles[1];34,32
2;B;Campero/Camioneta;1;;1;11001;2;1;2005;1;;Vehículo No. 2: Campero/Camioneta (2005);uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e;uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e/accepted/C/C.1/vehicles[2];34,32
1;A;Automóvil;1;;1;11001;2;1;2007;1;;Vehículo No. 1: Automóvil (2007);uuid:8dbf7ee0-9f53-4b64-a118-a1619a5c8ddc;uuid:8dbf7ee0-9f53-4b64-a118-a1619a5c8ddc/accepted/C/C.1/vehicles[1];34,13
2;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 2: Motocicleta (2023);uuid:8dbf7ee0-9f53-4b64-a118-a1619a5c8ddc;uuid:8dbf7ee0-9f53-4b64-a118-a1619a5c8ddc/accepted/C/C.1/vehicles[2];34,13
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:a1de189a-ac54-4b83-b1e3-b25f31341c7c;uuid:a1de189a-ac54-4b83-b1e3-b25f31341c7c/accepted/C/C.1/vehicles[1];30,90
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:c9c80a21-7a7d-4c04-a438-29cb76c7047b;uuid:c9c80a21-7a7d-4c04-a438-29cb76c7047b/accepted/C/C.1/vehicles[1];34,13
1;B;Campero/Camioneta;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Campero/Camioneta (2018);uuid:311ea5e2-6c89-495d-ae58-2452b503edea;uuid:311ea5e2-6c89-495d-ae58-2452b503edea/accepted/C/C.1/vehicles[1];55,86
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:9a68765e-0692-4696-94a9-454780e23fb7;uuid:9a68765e-0692-4696-94a9-454780e23fb7/accepted/C/C.1/vehicles[1];279,75
1;A;Automóvil;2;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d;uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d/accepted/C/C.1/vehicles[1];56,54
2;A;Automóvil;1;;1;11001;2;1;2011;1;;Vehículo No. 2: Automóvil (2011);uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d;uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d/accepted/C/C.1/vehicles[2];56,54
3;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 3: Automóvil (2019);uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d;uuid:eec3bd0a-6ba0-4ec1-89a5-a1959ee6df4d/accepted/C/C.1/vehicles[3];56,54
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:1cc8b29c-4297-4918-a50a-454db660d4af;uuid:1cc8b29c-4297-4918-a50a-454db660d4af/accepted/C/C.1/vehicles[1];120,69
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:e95b5425-25c4-4910-82d1-9c730b2ee2d2;uuid:e95b5425-25c4-4910-82d1-9c730b2ee2d2/accepted/C/C.1/vehicles[1];34,74
2;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 2: Motocicleta (2018);uuid:e95b5425-25c4-4910-82d1-9c730b2ee2d2;uuid:e95b5425-25c4-4910-82d1-9c730b2ee2d2/accepted/C/C.1/vehicles[2];34,74
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:2c5889a5-f810-4b7c-8fef-482d5243bcf0;uuid:2c5889a5-f810-4b7c-8fef-482d5243bcf0/accepted/C/C.1/vehicles[1];411,54
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:d170fa81-0c72-4905-b873-01ffd3e3f453;uuid:d170fa81-0c72-4905-b873-01ffd3e3f453/accepted/C/C.1/vehicles[1];64,74
1;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 1: Motocicleta (2015);uuid:9c6e7051-8c4c-43f3-945c-b7b9ddcb39a0;uuid:9c6e7051-8c4c-43f3-945c-b7b9ddcb39a0/accepted/C/C.1/vehicles[1];266,87
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:d895bcb4-cae2-4964-ba15-000fc6c1418e;uuid:d895bcb4-cae2-4964-ba15-000fc6c1418e/accepted/C/C.1/vehicles[1];148,46
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:0aeea375-e330-4a27-9561-df542077f9aa;uuid:0aeea375-e330-4a27-9561-df542077f9aa/accepted/C/C.1/vehicles[1];393,16
2;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 2: Automóvil (2014);uuid:0aeea375-e330-4a27-9561-df542077f9aa;uuid:0aeea375-e330-4a27-9561-df542077f9aa/accepted/C/C.1/vehicles[2];393,16
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:45d7d9d4-2c06-4893-a6b1-c8a84bc4f357;uuid:45d7d9d4-2c06-4893-a6b1-c8a84bc4f357/accepted/C/C.1/vehicles[1];31,14
1;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:12a4a998-2af5-4158-be34-873edf41bb30;uuid:12a4a998-2af5-4158-be34-873edf41bb30/accepted/C/C.1/vehicles[1];275,09
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:1f23f8c4-12c0-4659-a2dd-3a1d64c4635b;uuid:1f23f8c4-12c0-4659-a2dd-3a1d64c4635b/accepted/C/C.1/vehicles[1];126,59
2;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 2: Automóvil (2020);uuid:1f23f8c4-12c0-4659-a2dd-3a1d64c4635b;uuid:1f23f8c4-12c0-4659-a2dd-3a1d64c4635b/accepted/C/C.1/vehicles[2];126,59
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:c03218fd-8398-4a7d-8f3d-0232ade97c81;uuid:c03218fd-8398-4a7d-8f3d-0232ade97c81/accepted/C/C.1/vehicles[1];136,16
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:62280810-809a-465a-af89-d796c0b50103;uuid:62280810-809a-465a-af89-d796c0b50103/accepted/C/C.1/vehicles[1];271,73
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:f380cc14-ca24-433c-8b60-7833ead7144f;uuid:f380cc14-ca24-433c-8b60-7833ead7144f/accepted/C/C.1/vehicles[1];30,73
1;A;Automóvil;1;;1;11001;2;1;1999;1;;Vehículo No. 1: Automóvil (1999);uuid:a17bbf4d-e6af-4dc5-82c4-b57e4308f91c;uuid:a17bbf4d-e6af-4dc5-82c4-b57e4308f91c/accepted/C/C.1/vehicles[1];25,99
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:8d6129d2-9a1d-41c7-8293-ca2ca03c9ab5;uuid:8d6129d2-9a1d-41c7-8293-ca2ca03c9ab5/accepted/C/C.1/vehicles[1];26,91
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:ddc8fd1a-c561-4222-95a2-d5a3526c91e9;uuid:ddc8fd1a-c561-4222-95a2-d5a3526c91e9/accepted/C/C.1/vehicles[1];127,52
1;A;Automóvil;1;;1;11001;1;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:f03a011c-b3ef-4d38-aaef-2dec1d56e6c0;uuid:f03a011c-b3ef-4d38-aaef-2dec1d56e6c0/accepted/C/C.1/vehicles[1];125,09
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:92f2e297-b296-48d1-8f61-7a284ed31b36;uuid:92f2e297-b296-48d1-8f61-7a284ed31b36/accepted/C/C.1/vehicles[1];205,63
2;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 2: Automóvil (2015);uuid:92f2e297-b296-48d1-8f61-7a284ed31b36;uuid:92f2e297-b296-48d1-8f61-7a284ed31b36/accepted/C/C.1/vehicles[2];205,63
1;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 1: Motocicleta (2015);uuid:cbb62809-aba2-4708-89a0-2b2a1fbf329f;uuid:cbb62809-aba2-4708-89a0-2b2a1fbf329f/accepted/C/C.1/vehicles[1];30,31
1;A;Automóvil;1;;1;11001;2;1;1995;1;;Vehículo No. 1: Automóvil (1995);uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637;uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637/accepted/C/C.1/vehicles[1];32,82
2;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 2: Motocicleta (2016);uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637;uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637/accepted/C/C.1/vehicles[2];32,82
3;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 3: Motocicleta (2016);uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637;uuid:edbefdd5-6c8a-4072-9b6f-526db9e36637/accepted/C/C.1/vehicles[3];32,82
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:92b2d01a-0349-4d9c-b7bd-31a6465d3e8a;uuid:92b2d01a-0349-4d9c-b7bd-31a6465d3e8a/accepted/C/C.1/vehicles[1];30,79
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:3ef4969c-7097-4759-a1a4-179db413554c;uuid:3ef4969c-7097-4759-a1a4-179db413554c/accepted/C/C.1/vehicles[1];209,02
1;A;Automóvil;1;;2;76001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:35a4dffd-7022-4666-a616-f3a1113e88dc;uuid:35a4dffd-7022-4666-a616-f3a1113e88dc/accepted/C/C.1/vehicles[1];23,39
1;B;Campero/Camioneta;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Campero/Camioneta (2018);uuid:2f2a04aa-9c92-499e-9936-a748416ad03f;uuid:2f2a04aa-9c92-499e-9936-a748416ad03f/accepted/C/C.1/vehicles[1];131,09
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:77be8e78-c9ff-4f87-a5e5-f073a6a4a661;uuid:77be8e78-c9ff-4f87-a5e5-f073a6a4a661/accepted/C/C.1/vehicles[1];35,04
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:03c60d67-e866-478e-8d90-23a65364052e;uuid:03c60d67-e866-478e-8d90-23a65364052e/accepted/C/C.1/vehicles[1];267,39
2;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 2: Motocicleta (9999);uuid:03c60d67-e866-478e-8d90-23a65364052e;uuid:03c60d67-e866-478e-8d90-23a65364052e/accepted/C/C.1/vehicles[2];267,39
1;B;Campero/Camioneta;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Campero/Camioneta (2017);uuid:c2ffe794-8ac2-4e9e-b7a7-4ca0209eaf68;uuid:c2ffe794-8ac2-4e9e-b7a7-4ca0209eaf68/accepted/C/C.1/vehicles[1];80,94
1;A;Automóvil;1;;2;15001;2;1;2011;1;;Vehículo No. 1: Automóvil (2011);uuid:499c5b56-242d-489f-8743-a1e76ebf3082;uuid:499c5b56-242d-489f-8743-a1e76ebf3082/accepted/C/C.1/vehicles[1];84,04
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:e2c9cbc3-8f30-4ed2-a504-48e249c9899c;uuid:e2c9cbc3-8f30-4ed2-a504-48e249c9899c/accepted/C/C.1/vehicles[1];80,13
1;A;Automóvil;1;;1;11001;2;1;2006;1;;Vehículo No. 1: Automóvil (2006);uuid:dddd18d6-9e44-42bb-b9ac-51a515e2016b;uuid:dddd18d6-9e44-42bb-b9ac-51a515e2016b/accepted/C/C.1/vehicles[1];219,78
1;B;Campero/Camioneta;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Campero/Camioneta (2018);uuid:22a3c6e8-9b88-45c9-9ad6-dc690b54aa37;uuid:22a3c6e8-9b88-45c9-9ad6-dc690b54aa37/accepted/C/C.1/vehicles[1];79,74
1;B;Campero/Camioneta;6;;1;11001;2;3;2023;1;;Vehículo No. 1: Campero/Camioneta (2023);uuid:e2c9bd58-7f0e-4692-988c-80f7009acf66;uuid:e2c9bd58-7f0e-4692-988c-80f7009acf66/accepted/C/C.1/vehicles[1];99,29
2;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 2: Automóvil (2020);uuid:e2c9bd58-7f0e-4692-988c-80f7009acf66;uuid:e2c9bd58-7f0e-4692-988c-80f7009acf66/accepted/C/C.1/vehicles[2];99,29
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:467d6a9f-12d6-4403-aa4c-204df9a643c4;uuid:467d6a9f-12d6-4403-aa4c-204df9a643c4/accepted/C/C.1/vehicles[1];34,91
2;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 2: Motocicleta (2019);uuid:467d6a9f-12d6-4403-aa4c-204df9a643c4;uuid:467d6a9f-12d6-4403-aa4c-204df9a643c4/accepted/C/C.1/vehicles[2];34,91
1;A;Automóvil;1;;1;11001;2;1;1998;1;;Vehículo No. 1: Automóvil (1998);uuid:5a50463f-05dc-457b-bfc4-1e5256c2843e;uuid:5a50463f-05dc-457b-bfc4-1e5256c2843e/accepted/C/C.1/vehicles[1];30,11
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:77067e38-4c9f-451e-9048-11e3237e2de3;uuid:77067e38-4c9f-451e-9048-11e3237e2de3/accepted/C/C.1/vehicles[1];29,96
